,age,default,housing,loan,duration,campaign,pdays,previous,emp.var.rate
19448,37,,0.0,0.0,91,1,999,0,1.4
19449,30,0.0,1.0,0.0,179,3,999,0,1.4
19450,36,0.0,0.0,0.0,187,1,999,0,1.4
19451,33,,1.0,0.0,59,1,999,0,1.4
19452,44,0.0,1.0,0.0,420,2,999,0,1.4
19453,47,0.0,1.0,0.0,117,1,999,0,1.4
19454,47,0.0,0.0,0.0,82,1,999,0,1.4
19455,39,0.0,0.0,0.0,122,1,999,0,1.4
19456,39,0.0,1.0,0.0,91,1,999,0,1.4
19457,32,0.0,0.0,0.0,64,1,999,0,1.4
19458,32,0.0,1.0,0.0,67,1,999,0,1.4
19459,47,0.0,1.0,0.0,267,1,999,0,1.4
19460,32,0.0,1.0,0.0,74,1,999,0,1.4
19461,32,0.0,0.0,0.0,131,1,999,0,1.4
19462,32,0.0,1.0,0.0,318,1,999,0,1.4
19463,30,,1.0,0.0,78,1,999,0,1.4
19464,32,0.0,1.0,0.0,402,1,999,0,1.4
19465,30,,1.0,0.0,133,1,999,0,1.4
19466,30,,1.0,0.0,123,1,999,0,1.4
19467,30,,0.0,0.0,132,1,999,0,1.4
19468,32,0.0,1.0,0.0,51,2,999,0,1.4
19469,30,0.0,0.0,0.0,51,1,999,0,1.4
19470,39,0.0,0.0,0.0,163,1,999,0,1.4
19471,30,,0.0,0.0,179,1,999,0,1.4
19472,38,0.0,0.0,0.0,395,1,999,0,1.4
19473,38,0.0,0.0,0.0,326,1,999,0,1.4
19474,39,0.0,1.0,0.0,292,1,999,0,1.4
19475,48,0.0,0.0,0.0,179,2,999,0,1.4
19476,51,,0.0,0.0,126,1,999,0,1.4
19477,34,0.0,0.0,0.0,387,1,999,0,1.4
19478,29,0.0,0.0,0.0,108,1,999,0,1.4
19479,56,,0.0,0.0,135,1,999,0,1.4
19480,39,0.0,1.0,0.0,142,1,999,0,1.4
19481,48,,1.0,0.0,85,1,999,0,1.4
19482,30,0.0,0.0,0.0,287,1,999,0,1.4
19483,44,0.0,0.0,0.0,179,1,999,0,1.4
19484,46,,1.0,0.0,48,1,999,0,1.4
19485,39,0.0,1.0,0.0,253,1,999,0,1.4
19486,38,0.0,1.0,0.0,228,1,999,0,1.4
19487,46,,0.0,0.0,124,1,999,0,1.4
19488,30,0.0,1.0,0.0,358,1,999,0,1.4
19489,46,0.0,0.0,0.0,239,1,999,0,1.4
19490,48,,1.0,0.0,84,1,999,0,1.4
19491,48,0.0,0.0,0.0,262,1,999,0,1.4
19492,48,,0.0,0.0,224,1,999,0,1.4
19493,48,,0.0,0.0,274,1,999,0,1.4
19494,36,0.0,1.0,0.0,22,1,999,0,1.4
19495,54,,1.0,0.0,309,2,999,0,1.4
19496,46,0.0,0.0,0.0,128,1,999,0,1.4
19497,36,0.0,1.0,0.0,131,1,999,0,1.4
19498,35,0.0,1.0,0.0,159,1,999,0,1.4
19499,35,0.0,1.0,0.0,111,1,999,0,1.4
19500,31,,1.0,0.0,63,1,999,0,1.4
19501,35,0.0,1.0,0.0,30,1,999,0,1.4
19502,31,0.0,1.0,0.0,179,2,999,0,1.4
19503,35,0.0,1.0,0.0,205,1,999,0,1.4
19504,35,0.0,0.0,0.0,165,1,999,0,1.4
19505,52,0.0,1.0,0.0,152,1,999,0,1.4
19506,29,0.0,0.0,0.0,225,4,999,0,1.4
19507,32,0.0,1.0,0.0,228,2,999,0,1.4
19508,44,,1.0,0.0,36,1,999,0,1.4
19509,29,0.0,1.0,0.0,199,1,999,0,1.4
19510,35,0.0,0.0,0.0,154,1,999,0,1.4
19511,44,,1.0,0.0,163,1,999,0,1.4
19512,41,,1.0,0.0,566,3,999,0,1.4
19513,45,0.0,1.0,0.0,105,1,999,0,1.4
19514,33,0.0,1.0,0.0,179,1,999,0,1.4
19515,45,0.0,0.0,0.0,398,1,999,0,1.4
19516,49,0.0,1.0,0.0,131,1,999,0,1.4
19517,33,0.0,0.0,0.0,148,1,999,0,1.4
19518,56,,1.0,0.0,179,1,999,0,1.4
19519,43,0.0,0.0,0.0,306,3,999,0,1.4
19520,33,0.0,0.0,0.0,196,1,999,0,1.4
19521,32,0.0,1.0,0.0,179,5,999,0,1.4
19522,31,0.0,1.0,0.0,46,1,999,0,1.4
19523,38,0.0,1.0,0.0,235,1,999,0,1.4
19524,31,0.0,1.0,0.0,177,1,999,0,1.4
19525,31,0.0,0.0,0.0,359,1,999,0,1.4
19526,59,0.0,0.0,0.0,71,1,999,0,1.4
19527,58,0.0,1.0,0.0,173,1,999,0,1.4
19528,34,0.0,1.0,0.0,526,1,999,0,1.4
19529,33,0.0,0.0,0.0,401,2,999,0,1.4
19530,48,,1.0,0.0,122,1,999,0,1.4
19531,41,0.0,0.0,0.0,140,1,999,0,1.4
19532,41,0.0,1.0,0.0,95,1,999,0,1.4
19533,41,0.0,0.0,0.0,86,1,999,0,1.4
19534,40,0.0,1.0,0.0,144,1,999,0,1.4
19535,31,,0.0,0.0,116,1,999,0,1.4
19536,31,,1.0,0.0,67,1,999,0,1.4
19537,35,0.0,0.0,0.0,92,2,999,0,1.4
19538,52,,1.0,0.0,118,1,999,0,1.4
19539,32,0.0,0.0,0.0,155,1,999,0,1.4
19540,32,0.0,0.0,0.0,137,1,999,0,1.4
19541,42,0.0,1.0,0.0,85,3,999,0,1.4
19542,32,0.0,0.0,0.0,251,1,999,0,1.4
19543,48,,0.0,0.0,88,1,999,0,1.4
19544,48,,1.0,0.0,137,1,999,0,1.4
19545,39,0.0,1.0,0.0,73,1,999,0,1.4
19546,39,0.0,0.0,0.0,92,1,999,0,1.4
19547,39,0.0,,,125,1,999,0,1.4
19548,39,0.0,0.0,0.0,257,1,999,0,1.4
19549,55,0.0,1.0,0.0,100,1,999,0,1.4
19550,49,,0.0,0.0,86,3,999,0,1.4
19551,49,0.0,1.0,0.0,87,1,999,0,1.4
19552,35,0.0,1.0,0.0,493,1,999,0,1.4
19553,56,,0.0,0.0,102,1,999,0,1.4
19554,49,,1.0,0.0,82,1,999,0,1.4
19555,44,0.0,1.0,0.0,169,1,999,0,1.4
19556,50,0.0,1.0,0.0,181,1,999,0,1.4
19557,53,,1.0,0.0,64,1,999,0,1.4
19558,47,0.0,1.0,0.0,156,4,999,0,1.4
19559,30,0.0,1.0,0.0,296,2,999,0,1.4
19560,31,0.0,0.0,0.0,57,1,999,0,1.4
19561,33,0.0,0.0,0.0,14,1,999,0,1.4
19562,46,0.0,0.0,0.0,185,2,999,0,1.4
19563,41,0.0,1.0,0.0,306,1,999,0,1.4
19564,29,0.0,1.0,0.0,61,1,999,0,1.4
19565,41,,1.0,0.0,122,1,999,0,1.4
19566,29,0.0,1.0,0.0,150,1,999,0,1.4
19567,41,,1.0,0.0,229,1,999,0,1.4
19568,30,,1.0,0.0,103,2,999,0,1.4
19569,36,,1.0,0.0,94,1,999,0,1.4
19570,50,,0.0,0.0,203,1,999,0,1.4
19571,36,,0.0,0.0,90,1,999,0,1.4
19572,36,,0.0,0.0,111,1,999,0,1.4
19573,48,,0.0,0.0,106,2,999,0,1.4
19574,45,0.0,0.0,0.0,64,1,999,0,1.4
19575,37,,0.0,0.0,105,1,999,0,1.4
19576,37,,1.0,0.0,244,1,999,0,1.4
19577,59,0.0,,,204,2,999,0,1.4
19578,36,0.0,1.0,0.0,197,1,999,0,1.4
19579,46,0.0,0.0,0.0,119,3,999,0,1.4
19580,50,0.0,0.0,0.0,88,2,999,0,1.4
19581,38,0.0,0.0,0.0,231,1,999,0,1.4
19582,34,0.0,1.0,0.0,112,5,999,0,1.4
19583,39,0.0,0.0,0.0,216,2,999,0,1.4
19584,56,,1.0,0.0,252,2,999,0,1.4
19585,33,,1.0,0.0,259,2,999,0,1.4
19586,31,,1.0,0.0,133,5,999,0,1.4
19587,56,0.0,1.0,0.0,89,2,999,0,1.4
19588,53,,1.0,0.0,504,2,999,0,1.4
19589,45,0.0,1.0,0.0,84,5,999,0,1.4
19590,44,0.0,0.0,0.0,84,2,999,0,1.4
19591,48,,0.0,0.0,187,2,999,0,1.4
19592,45,0.0,1.0,0.0,266,2,999,0,1.4
19593,31,0.0,0.0,0.0,155,2,999,0,1.4
19594,29,0.0,1.0,0.0,99,3,999,0,1.4
19595,29,0.0,1.0,0.0,643,3,999,0,1.4
19596,48,0.0,1.0,0.0,107,2,999,0,1.4
19597,39,0.0,1.0,0.0,90,2,999,0,1.4
19598,50,0.0,1.0,0.0,122,2,999,0,1.4
19599,38,0.0,0.0,0.0,89,2,999,0,1.4
19600,42,,1.0,0.0,109,5,999,0,1.4
19601,29,0.0,1.0,0.0,228,3,999,0,1.4
19602,38,0.0,0.0,0.0,30,2,999,0,1.4
19603,35,0.0,1.0,0.0,76,1,999,0,1.4
19604,39,0.0,0.0,0.0,179,6,999,0,1.4
19605,45,0.0,1.0,0.0,179,1,999,0,1.4
19606,50,0.0,0.0,0.0,407,2,999,0,1.4
19607,47,0.0,0.0,0.0,276,1,999,0,1.4
19608,33,0.0,1.0,0.0,59,1,999,0,1.4
19609,33,0.0,0.0,0.0,168,1,999,0,1.4
19610,50,0.0,1.0,0.0,90,2,999,0,1.4
19611,45,0.0,0.0,0.0,205,4,999,0,1.4
19612,39,0.0,0.0,0.0,436,2,999,0,1.4
19613,56,,0.0,0.0,190,1,999,0,1.4
19614,56,,0.0,0.0,360,1,999,0,1.4
19615,54,,0.0,0.0,218,2,999,0,1.4
19616,51,,1.0,0.0,174,2,999,0,1.4
19617,45,0.0,0.0,0.0,254,2,999,0,1.4
19618,46,0.0,0.0,0.0,73,6,999,0,1.4
19619,58,0.0,1.0,0.0,107,1,999,0,1.4
19620,58,0.0,0.0,0.0,214,1,999,0,1.4
19621,34,0.0,0.0,0.0,82,2,999,0,1.4
19622,45,0.0,0.0,0.0,65,2,999,0,1.4
19623,30,0.0,0.0,0.0,194,5,999,0,1.4
19624,46,0.0,0.0,0.0,67,1,999,0,1.4
19625,48,,0.0,0.0,118,2,999,0,1.4
19626,44,,0.0,0.0,105,2,999,0,1.4
19627,50,0.0,0.0,0.0,139,2,999,0,1.4
19628,37,,1.0,0.0,72,1,999,0,1.4
19629,37,,0.0,0.0,266,1,999,0,1.4
19630,37,0.0,0.0,0.0,118,3,999,0,1.4
19631,32,0.0,1.0,0.0,140,2,999,0,1.4
19632,47,0.0,0.0,0.0,179,1,999,0,1.4
19633,49,,1.0,0.0,238,1,999,0,1.4
19634,33,,0.0,0.0,142,1,999,0,1.4
19635,32,0.0,0.0,0.0,159,2,999,0,1.4
19636,47,0.0,1.0,0.0,20,1,999,0,1.4
19637,47,0.0,0.0,0.0,152,1,999,0,1.4
19638,41,0.0,0.0,0.0,314,2,999,0,1.4
19639,34,0.0,1.0,0.0,414,2,999,0,1.4
19640,38,0.0,1.0,0.0,122,3,999,0,1.4
19641,56,,0.0,0.0,163,2,999,0,1.4
19642,48,,1.0,0.0,115,3,999,0,1.4
19643,33,0.0,1.0,0.0,83,1,999,0,1.4
19644,30,,1.0,0.0,108,2,999,0,1.4
19645,57,0.0,0.0,0.0,179,1,999,0,1.4
19646,33,0.0,1.0,0.0,118,1,999,0,1.4
19647,52,0.0,1.0,0.0,101,1,999,0,1.4
19648,36,0.0,0.0,0.0,110,1,999,0,1.4
19649,36,0.0,1.0,0.0,117,1,999,0,1.4
19650,57,,1.0,0.0,74,1,999,0,1.4
19651,36,,1.0,0.0,165,3,999,0,1.4
19652,53,,1.0,0.0,446,1,999,0,1.4
19653,54,0.0,1.0,0.0,201,2,999,0,1.4
19654,37,,0.0,0.0,126,1,999,0,1.4
19655,37,,1.0,0.0,481,1,999,0,1.4
19656,46,,0.0,0.0,166,3,999,0,1.4
19657,54,,1.0,0.0,429,3,999,0,1.4
19658,57,0.0,0.0,0.0,105,1,999,0,1.4
19659,48,0.0,1.0,0.0,408,1,999,0,1.4
19660,50,0.0,1.0,0.0,198,4,999,0,1.4
19661,48,,0.0,0.0,180,3,999,0,1.4
19662,50,0.0,1.0,0.0,184,1,999,0,1.4
19663,41,0.0,1.0,0.0,339,3,999,0,1.4
19664,51,0.0,1.0,0.0,291,1,999,0,1.4
19665,32,0.0,1.0,0.0,117,1,999,0,1.4
19666,42,0.0,1.0,0.0,162,5,999,0,1.4
19667,39,0.0,0.0,0.0,402,2,999,0,1.4
19668,47,0.0,0.0,0.0,235,2,999,0,1.4
19669,36,,0.0,0.0,324,3,999,0,1.4
19670,32,0.0,0.0,0.0,179,1,999,0,1.4
19671,48,0.0,1.0,0.0,321,3,999,0,1.4
19672,35,0.0,0.0,0.0,72,2,999,0,1.4
19673,50,0.0,0.0,0.0,524,3,999,0,1.4
19674,30,0.0,0.0,0.0,122,5,999,0,1.4
19675,31,0.0,0.0,0.0,235,1,999,0,1.4
19676,31,0.0,1.0,0.0,248,1,999,0,1.4
19677,48,,1.0,0.0,409,2,999,0,1.4
19678,48,,,,642,3,999,0,1.4
19679,50,0.0,1.0,0.0,61,1,999,0,1.4
19680,50,0.0,0.0,0.0,84,1,999,0,1.4
19681,55,0.0,1.0,0.0,181,3,999,0,1.4
19682,34,0.0,1.0,0.0,179,2,999,0,1.4
19683,52,0.0,1.0,0.0,88,3,999,0,1.4
19684,38,0.0,1.0,0.0,452,3,999,0,1.4
19685,45,0.0,0.0,0.0,524,5,999,0,1.4
19686,56,0.0,1.0,0.0,124,3,999,0,1.4
19687,42,,1.0,0.0,51,2,999,0,1.4
19688,52,0.0,1.0,0.0,365,5,999,0,1.4
19689,39,0.0,0.0,0.0,82,4,999,0,1.4
19690,48,,0.0,0.0,90,3,999,0,1.4
19691,60,0.0,1.0,0.0,448,3,999,0,1.4
19692,32,0.0,1.0,0.0,262,2,999,0,1.4
19693,48,,0.0,0.0,37,3,999,0,1.4
19694,39,0.0,1.0,0.0,217,3,999,0,1.4
19695,40,0.0,1.0,0.0,123,3,999,0,1.4
19696,34,0.0,1.0,0.0,336,3,999,0,1.4
19697,55,,1.0,0.0,197,4,999,0,1.4
19698,44,0.0,0.0,0.0,242,4,999,0,1.4
19699,45,0.0,1.0,0.0,179,5,999,0,1.4
19700,49,,1.0,0.0,142,2,999,0,1.4
19701,58,,1.0,0.0,147,3,999,0,1.4
19702,34,0.0,0.0,0.0,161,3,999,0,1.4
19703,30,0.0,0.0,0.0,179,4,999,0,1.4
19704,45,,0.0,0.0,124,3,999,0,1.4
19705,56,0.0,0.0,0.0,260,3,999,0,1.4
19706,48,,1.0,0.0,111,5,999,0,1.4
19707,48,,0.0,0.0,96,3,999,0,1.4
19708,58,,1.0,0.0,191,2,999,0,1.4
19709,50,,1.0,0.0,293,4,999,0,1.4
19710,44,0.0,0.0,0.0,107,3,999,0,1.4
19711,37,,0.0,0.0,534,2,999,0,1.4
19712,51,0.0,1.0,0.0,158,3,999,0,1.4
19713,38,0.0,1.0,0.0,256,3,999,0,1.4
19714,58,,0.0,0.0,123,3,999,0,1.4
19715,34,0.0,1.0,0.0,259,3,999,0,1.4
19716,31,0.0,0.0,0.0,173,3,999,0,1.4
19717,30,0.0,1.0,0.0,452,5,999,0,1.4
19718,36,,1.0,0.0,163,5,999,0,1.4
19719,45,0.0,0.0,0.0,430,3,999,0,1.4
19720,32,0.0,0.0,0.0,258,2,999,0,1.4
19721,45,0.0,1.0,0.0,163,3,999,0,1.4
19722,31,0.0,1.0,0.0,265,3,999,0,1.4
19723,38,0.0,1.0,0.0,35,4,999,0,1.4
19724,38,0.0,1.0,0.0,191,3,999,0,1.4
19725,30,0.0,0.0,0.0,152,4,999,0,1.4
19726,30,0.0,1.0,0.0,93,4,999,0,1.4
19727,34,0.0,1.0,0.0,385,4,999,0,1.4
19728,59,0.0,0.0,0.0,82,3,999,0,1.4
19729,31,0.0,0.0,0.0,112,3,999,0,1.4
19730,34,0.0,1.0,0.0,419,3,999,0,1.4
19731,56,0.0,0.0,0.0,82,3,999,0,1.4
19732,30,0.0,0.0,0.0,390,3,999,0,1.4
19733,30,0.0,0.0,0.0,185,4,999,0,1.4
19734,46,0.0,1.0,0.0,160,3,999,0,1.4
19735,51,0.0,1.0,0.0,218,6,999,0,1.4
19736,46,,1.0,0.0,179,5,999,0,1.4
19737,34,0.0,1.0,0.0,201,4,999,0,1.4
19738,39,0.0,0.0,0.0,215,3,999,0,1.4
19739,47,,1.0,0.0,152,5,999,0,1.4
19740,33,0.0,0.0,0.0,36,2,999,0,1.4
19741,44,0.0,0.0,0.0,90,4,999,0,1.4
19742,33,0.0,0.0,0.0,94,1,999,0,1.4
19743,51,,1.0,0.0,174,1,999,0,1.4
19744,51,,0.0,0.0,153,1,999,0,1.4
19745,51,,0.0,0.0,116,1,999,0,1.4
19746,42,0.0,1.0,0.0,231,1,999,0,1.4
19747,51,,1.0,0.0,129,1,999,0,1.4
19748,31,0.0,0.0,0.0,193,2,999,0,1.4
19749,31,0.0,1.0,0.0,138,1,999,0,1.4
19750,31,0.0,0.0,0.0,188,1,999,0,1.4
19751,34,0.0,1.0,0.0,191,3,999,0,1.4
19752,50,,1.0,0.0,179,4,999,0,1.4
19753,35,0.0,0.0,0.0,243,1,999,0,1.4
19754,31,0.0,0.0,0.0,96,2,999,0,1.4
19755,37,0.0,0.0,0.0,188,1,999,0,1.4
19756,31,,1.0,0.0,126,1,999,0,1.4
19757,38,0.0,1.0,0.0,130,1,999,0,1.4
19758,33,0.0,0.0,0.0,58,1,999,0,1.4
19759,38,0.0,1.0,0.0,117,1,999,0,1.4
19760,32,0.0,0.0,0.0,52,2,999,0,1.4
19761,38,0.0,1.0,0.0,550,1,999,0,1.4
19762,47,0.0,0.0,0.0,130,1,999,0,1.4
19763,57,,1.0,0.0,161,1,999,0,1.4
19764,51,0.0,0.0,0.0,50,3,999,0,1.4
19765,50,,0.0,0.0,135,1,999,0,1.4
19766,36,0.0,1.0,0.0,207,1,999,0,1.4
19767,50,,1.0,0.0,133,1,999,0,1.4
19768,57,0.0,1.0,0.0,282,3,999,0,1.4
19769,33,,0.0,0.0,442,1,999,0,1.4
19770,35,0.0,1.0,0.0,299,4,999,0,1.4
19771,47,0.0,1.0,0.0,146,1,999,0,1.4
19772,33,0.0,1.0,0.0,147,1,999,0,1.4
19773,51,,0.0,0.0,82,1,999,0,1.4
19774,34,0.0,1.0,0.0,31,1,999,0,1.4
19775,31,0.0,1.0,0.0,292,1,999,0,1.4
19776,34,0.0,0.0,0.0,161,1,999,0,1.4
19777,52,0.0,0.0,0.0,161,4,999,0,1.4
19778,46,0.0,0.0,0.0,169,1,999,0,1.4
19779,51,,1.0,0.0,207,1,999,0,1.4
19780,51,,1.0,0.0,205,1,999,0,1.4
19781,38,0.0,1.0,0.0,102,1,999,0,1.4
19782,47,0.0,1.0,0.0,106,1,999,0,1.4
19783,45,0.0,1.0,0.0,243,1,999,0,1.4
19784,30,0.0,0.0,0.0,60,3,999,0,1.4
19785,58,0.0,1.0,0.0,166,1,999,0,1.4
19786,47,0.0,1.0,0.0,207,1,999,0,1.4
19787,34,0.0,1.0,0.0,193,1,999,0,1.4
19788,54,0.0,1.0,0.0,129,5,999,0,1.4
19789,47,0.0,1.0,0.0,502,1,999,0,1.4
19790,39,,0.0,0.0,49,1,999,0,1.4
19791,30,0.0,1.0,0.0,126,1,999,0,1.4
19792,39,0.0,0.0,0.0,31,1,999,0,1.4
19793,39,0.0,0.0,0.0,155,1,999,0,1.4
19794,31,,0.0,0.0,93,1,999,0,1.4
19795,44,0.0,0.0,0.0,85,6,999,0,1.4
19796,51,0.0,0.0,0.0,215,1,999,0,1.4
19797,53,0.0,0.0,0.0,75,1,999,0,1.4
19798,30,0.0,1.0,0.0,118,1,999,0,1.4
19799,45,,0.0,0.0,191,1,999,0,1.4
19800,38,0.0,0.0,0.0,111,1,999,0,1.4
19801,56,,0.0,0.0,87,1,999,0,1.4
19802,51,,0.0,0.0,102,2,999,0,1.4
19803,44,0.0,0.0,0.0,261,1,999,0,1.4
19804,40,0.0,1.0,0.0,150,2,999,0,1.4
19805,36,0.0,0.0,0.0,258,1,999,0,1.4
19806,51,0.0,1.0,0.0,241,4,999,0,1.4
19807,36,0.0,0.0,0.0,94,1,999,0,1.4
19808,48,,0.0,0.0,109,2,999,0,1.4
19809,47,0.0,1.0,0.0,97,2,999,0,1.4
19810,45,,1.0,0.0,179,1,999,0,1.4
19811,57,,0.0,0.0,257,1,999,0,1.4
19812,38,0.0,1.0,0.0,175,1,999,0,1.4
19813,44,0.0,0.0,0.0,112,1,999,0,1.4
19814,36,0.0,0.0,0.0,75,1,999,0,1.4
19815,36,0.0,0.0,0.0,172,1,999,0,1.4
19816,44,,1.0,0.0,41,1,999,0,1.4
19817,36,,0.0,0.0,169,2,999,0,1.4
19818,32,0.0,0.0,0.0,198,1,999,0,1.4
19819,56,0.0,1.0,0.0,151,2,999,0,1.4
19820,45,0.0,0.0,0.0,507,2,999,0,1.4
19821,36,0.0,1.0,0.0,197,1,999,0,1.4
19822,33,0.0,1.0,0.0,130,2,999,0,1.4
19823,44,0.0,0.0,0.0,84,2,999,0,1.4
19824,32,0.0,1.0,0.0,118,5,999,0,1.4
19825,38,,0.0,0.0,257,3,999,0,1.4
19826,57,,0.0,0.0,179,1,999,0,1.4
19827,37,0.0,0.0,0.0,89,2,999,0,1.4
19828,31,0.0,0.0,0.0,172,5,999,0,1.4
19829,49,0.0,0.0,0.0,151,1,999,0,1.4
19830,49,0.0,1.0,0.0,183,1,999,0,1.4
19831,50,,1.0,0.0,80,1,999,0,1.4
19832,34,0.0,1.0,0.0,80,1,999,0,1.4
19833,37,,0.0,0.0,45,1,999,0,1.4
19834,50,,1.0,0.0,249,1,999,0,1.4
19835,36,0.0,1.0,0.0,472,1,999,0,1.4
19836,32,,1.0,0.0,150,1,999,0,1.4
19837,45,,1.0,0.0,111,1,999,0,1.4
19838,32,,0.0,0.0,298,1,999,0,1.4
19839,29,0.0,0.0,0.0,31,1,999,0,1.4
19840,42,0.0,0.0,0.0,353,1,999,0,1.4
19841,36,,0.0,0.0,201,1,999,0,1.4
19842,29,0.0,0.0,0.0,104,1,999,0,1.4
19843,33,0.0,,,74,2,999,0,1.4
19844,46,0.0,1.0,0.0,75,1,999,0,1.4
19845,35,,0.0,0.0,189,1,999,0,1.4
19846,46,0.0,0.0,0.0,385,1,999,0,1.4
19847,32,0.0,1.0,0.0,233,1,999,0,1.4
19848,58,0.0,1.0,0.0,124,2,999,0,1.4
19849,47,0.0,,,86,3,999,0,1.4
19850,50,0.0,0.0,0.0,95,1,999,0,1.4
19851,44,,1.0,0.0,34,1,999,0,1.4
19852,44,,1.0,0.0,324,1,999,0,1.4
19853,29,,0.0,0.0,88,1,999,0,1.4
19854,29,,1.0,0.0,156,1,999,0,1.4
19855,29,,1.0,0.0,124,1,999,0,1.4
19856,29,,1.0,0.0,163,1,999,0,1.4
19857,30,0.0,0.0,0.0,235,1,999,0,1.4
19858,49,,,,254,2,999,0,1.4
19859,30,0.0,,,316,1,999,0,1.4
19860,52,0.0,0.0,0.0,151,1,999,0,1.4
19861,52,0.0,0.0,0.0,109,1,999,0,1.4
19862,52,0.0,0.0,0.0,179,1,999,0,1.4
19863,60,0.0,1.0,0.0,138,1,999,0,1.4
19864,29,0.0,1.0,0.0,112,1,999,0,1.4
19865,29,0.0,1.0,0.0,94,1,999,0,1.4
19866,35,,0.0,0.0,70,1,999,0,1.4
19867,46,,0.0,0.0,49,3,999,0,1.4
19868,53,,0.0,0.0,523,1,999,0,1.4
19869,39,0.0,0.0,0.0,108,1,999,0,1.4
19870,42,0.0,0.0,0.0,321,1,999,0,1.4
19871,39,0.0,0.0,0.0,224,1,999,0,1.4
19872,54,0.0,0.0,0.0,309,1,999,0,1.4
19873,47,0.0,0.0,0.0,177,1,999,0,1.4
19874,47,0.0,1.0,0.0,109,1,999,0,1.4
19875,55,0.0,1.0,0.0,348,1,999,0,1.4
19876,50,0.0,1.0,0.0,433,1,999,0,1.4
19877,36,0.0,1.0,0.0,124,1,999,0,1.4
19878,36,0.0,1.0,0.0,167,1,999,0,1.4
19879,36,0.0,,,248,1,999,0,1.4
19880,42,0.0,1.0,0.0,103,5,999,0,1.4
19881,35,0.0,1.0,0.0,417,1,999,0,1.4
19882,33,0.0,1.0,0.0,111,1,999,0,1.4
19883,40,0.0,0.0,0.0,200,2,999,0,1.4
19884,34,0.0,1.0,0.0,189,1,999,0,1.4
19885,34,0.0,1.0,0.0,201,1,999,0,1.4
19886,34,0.0,1.0,0.0,50,1,999,0,1.4
19887,54,0.0,1.0,0.0,107,1,999,0,1.4
19888,34,0.0,0.0,0.0,192,1,999,0,1.4
19889,29,,0.0,0.0,521,2,999,0,1.4
19890,51,,0.0,0.0,253,1,999,0,1.4
19891,52,,1.0,0.0,172,1,999,0,1.4
19892,31,0.0,0.0,0.0,63,2,999,0,1.4
19893,37,0.0,1.0,0.0,73,4,999,0,1.4
19894,40,0.0,1.0,0.0,419,1,999,0,1.4
19895,34,0.0,0.0,0.0,118,1,999,0,1.4
19896,53,,1.0,0.0,169,1,999,0,1.4
19897,29,,1.0,0.0,142,2,999,0,1.4
19898,36,0.0,1.0,0.0,385,1,999,0,1.4
19899,45,,,,215,2,999,0,1.4
19900,33,0.0,0.0,0.0,100,5,999,0,1.4
19901,40,0.0,1.0,0.0,117,2,999,0,1.4
19902,44,,1.0,0.0,629,2,999,0,1.4
19903,38,0.0,1.0,0.0,82,2,999,0,1.4
19904,41,0.0,0.0,0.0,133,2,999,0,1.4
19905,40,,1.0,0.0,179,2,999,0,1.4
19906,47,,0.0,0.0,61,3,999,0,1.4
19907,33,0.0,1.0,0.0,125,1,999,0,1.4
19908,36,0.0,1.0,0.0,81,1,999,0,1.4
19909,53,0.0,1.0,0.0,236,1,999,0,1.4
19910,36,0.0,1.0,0.0,194,2,999,0,1.4
19911,44,,1.0,0.0,229,1,999,0,1.4
19912,30,0.0,1.0,0.0,445,1,999,0,1.4
19913,53,,1.0,0.0,148,5,999,0,1.4
19914,29,,0.0,0.0,140,2,999,0,1.4
19915,30,0.0,0.0,0.0,129,2,999,0,1.4
19916,42,0.0,0.0,0.0,124,2,999,0,1.4
19917,58,,0.0,0.0,131,1,999,0,1.4
19918,35,0.0,0.0,0.0,91,1,999,0,1.4
19919,52,0.0,1.0,0.0,362,2,999,0,1.4
19920,46,0.0,1.0,0.0,16,5,999,0,1.4
19921,33,0.0,0.0,0.0,108,1,999,0,1.4
19922,60,0.0,0.0,0.0,176,2,999,0,1.4
19923,51,0.0,1.0,0.0,51,1,999,0,1.4
19924,47,,1.0,0.0,310,3,999,0,1.4
19925,57,,0.0,0.0,153,6,999,0,1.4
19926,37,0.0,0.0,0.0,179,2,999,0,1.4
19927,48,,0.0,0.0,66,4,999,0,1.4
19928,34,,0.0,0.0,46,2,999,0,1.4
19929,38,,0.0,0.0,155,2,999,0,1.4
19930,38,,0.0,0.0,185,2,999,0,1.4
19931,30,0.0,0.0,0.0,255,1,999,0,1.4
19932,30,0.0,0.0,0.0,459,1,999,0,1.4
19933,30,0.0,0.0,0.0,153,5,999,0,1.4
19934,38,0.0,1.0,0.0,87,1,999,0,1.4
19935,37,0.0,0.0,0.0,62,1,999,0,1.4
19936,34,0.0,1.0,0.0,71,1,999,0,1.4
19937,34,0.0,0.0,0.0,147,1,999,0,1.4
19938,29,,0.0,0.0,97,2,999,0,1.4
19939,33,0.0,0.0,0.0,335,3,999,0,1.4
19940,52,0.0,1.0,0.0,100,1,999,0,1.4
19941,50,,1.0,0.0,119,3,999,0,1.4
19942,33,,0.0,0.0,116,1,999,0,1.4
19943,34,0.0,0.0,0.0,178,3,999,0,1.4
19944,45,0.0,1.0,0.0,156,4,999,0,1.4
19945,52,0.0,0.0,0.0,173,2,999,0,1.4
19946,46,0.0,0.0,0.0,74,3,999,0,1.4
